org_code,place_name,postcode,country,search_name
Z1030,Green Park Hss Trust,BT9 7JB,Northern Ireland,"Green Park Hss Trust, BT9 7JB"
Z1060,Down & Lisburn Hss Trust,BT28 1BH,Northern Ireland,"Down & Lisburn Hss Trust, BT28 1BH"
Z1080,North & West Belfast Hss Trust,BT1 6DP,Northern Ireland,"North & West Belfast Hss Trust, BT1 6DP"
Z1090,South & East Belfast Hss Trust,BT8 8BH,Northern Ireland,"South & East Belfast Hss Trust, BT8 8BH"
Z1100,Mater Hospital Hss Trust,BT14 6AB,Northern Ireland,"Mater Hospital Hss Trust, BT14 6AB"
Z1110,The Ulster Community & Hospitals Hss Trust,BT23 4AD,Northern Ireland,"The Ulster Community & Hospitals Hss Trust, BT23 4AD"
Z1410,Causeway Hss Trust,BT53 6BP,Northern Ireland,"Causeway Hss Trust, BT53 6BP"
Z1420,United Hospitals Hss Trust,BT41 2QB,Northern Ireland,"United Hospitals Hss Trust, BT41 2QB"
Z1430,Homefirst Community Hss Trust,BT43 6DA,Northern Ireland,"Homefirst Community Hss Trust, BT43 6DA"
Z1610,Craigavon Area Hospital Group Hss Trust,BT63 5QQ,Northern Ireland,"Craigavon Area Hospital Group Hss Trust, BT63 5QQ"
Z1620,Craigavon & Banbridge Community Hss Trust,BT63 6JX,Northern Ireland,"Craigavon & Banbridge Community Hss Trust, BT63 6JX"
Z1630,Newry & Mourne Hss Trust,BT34 1DZ,Northern Ireland,"Newry & Mourne Hss Trust, BT34 1DZ"
Z1640,Armagh & Dungannnon Hss Trust,BT61 7NQ,Northern Ireland,"Armagh & Dungannnon Hss Trust, BT61 7NQ"
Z1810,Altnagelvin Hospitals Hss Trust,BT47 6SB,Northern Ireland,"Altnagelvin Hospitals Hss Trust, BT47 6SB"
Z1820,Foyle Hss Trust,BT48 6SB,Northern Ireland,"Foyle Hss Trust, BT48 6SB"
Z1830,Sperrin Lakeland Hss Trust,BT79 ONS,Northern Ireland,"Sperrin Lakeland Hss Trust, BT79 ONS"
Z1990,Ni Ambulance Service Hss Trust,BT8 8SG,Northern Ireland,"Ni Ambulance Service Hss Trust, BT8 8SG"
Z4110,North & West Belfast,BT13 2JF,Northern Ireland,"North & West Belfast, BT13 2JF"
Z4120,South & East Belfast,BT7 7JA,Northern Ireland,"South & East Belfast, BT7 7JA"
Z4130,North Down,BT20 3TS,Northern Ireland,"North Down, BT20 3TS"
Z4140,Ards,BT23 4AS,Northern Ireland,"Ards, BT23 4AS"
Z4150,Lisburn,BT28 1TW,Northern Ireland,"Lisburn, BT28 1TW"
Z4160,Down,BT31 9DX,Northern Ireland,"Down, BT31 9DX"
Z4410,Antrim/Ballymena,BT42 1HL,Northern Ireland,"Antrim/Ballymena, BT42 1HL"
Z4420,Causeway,BT53 6HB,Northern Ireland,"Causeway, BT53 6HB"
Z4430,East Antrim,BT37 RH,Northern Ireland,"East Antrim, BT37 RH"
Z4440,Mid-Ulster,BT45 7PB,Northern Ireland,"Mid-Ulster, BT45 7PB"
Z4610,Armagh & Dungannnon,BT71 4AU,Northern Ireland,"Armagh & Dungannnon, BT71 4AU"
Z4620,Craigavon & Banbridge,BT66 8BB,Northern Ireland,"Craigavon & Banbridge, BT66 8BB"
Z4630,Newry & Mourne,BT35 6PH,Northern Ireland,"Newry & Mourne, BT35 6PH"
Z4810,Northern,BT48 6PR,Northern Ireland,"Northern, BT48 6PR"
Z4820,Southern,BT78 3ST,Northern Ireland,"Southern, BT78 3ST"
ZE000,Eastern Health & Social Services Board,BT2 8BS,Northern Ireland,"Eastern Health & Social Services Board, BT2 8BS"
ZN000,Northern Health & Social Services Board,BT42 1QB,Northern Ireland,"Northern Health & Social Services Board, BT42 1QB"
ZS000,Southern Health & Social Services Board,BT63 5QD,Northern Ireland,"Southern Health & Social Services Board, BT63 5QD"
ZW000,Western Health & Social Sercvices Board,BT47 1TG,Northern Ireland,"Western Health & Social Sercvices Board, BT47 1TG"
ZB001,Regional Health & Social Care Board,BT2 8BS,Northern Ireland,"Regional Health & Social Care Board, BT2 8BS"
ZC010,Belfast Commissioning Group,BT2 8BS,Northern Ireland,"Belfast Commissioning Group, BT2 8BS"
ZC020,Northern Commissioning Group,BT42 1QB,Northern Ireland,"Northern Commissioning Group, BT42 1QB"
ZC030,Southern Commissioning Group,BT61 9DR,Northern Ireland,"Southern Commissioning Group, BT61 9DR"
ZC040,South Eastern Commissioning Group,BT2 8BS,Northern Ireland,"South Eastern Commissioning Group, BT2 8BS"
ZC050,Western Commissioning Group,BT47 6FN,Northern Ireland,"Western Commissioning Group, BT47 6FN"
ZT001,Belfast Health & Social Care Trust,BT9 7AB,Northern Ireland,"Belfast Health & Social Care Trust, BT9 7AB"
ZT002,Northern Heath & Social Care Trust,BT41 2RL,Northern Ireland,"Northern Heath & Social Care Trust, BT41 2RL"
ZT003,Southern Health & Social Care Trust,BT63 5QQ,Northern Ireland,"Southern Health & Social Care Trust, BT63 5QQ"
ZT004,South Eastern Health & Social Care Trust,BT16 IRH,Northern Ireland,"South Eastern Health & Social Care Trust, BT16 IRH"
ZT005,Western Health & Social Care Trust,BT47 6SB,Northern Ireland,"Western Health & Social Care Trust, BT47 6SB"
NQ106,Fryatt Hospital,CO12 4EX,England,"Fryatt Hospital, CO12 4EX"
NT202,Nuffield Health,BH1 1RW,England,"Nuffield Health, BH1 1RW"
NT204,Nuffield Health,CM15 8EH,England,"Nuffield Health, CM15 8EH"
NT205,Nuffield Health,BN2 6DX,England,"Nuffield Health, BN2 6DX"
NT206,Nuffield Health,BS8 1BN,England,"Nuffield Health, BS8 1BN"
NT209,Nuffield Health,CB2 8AF,England,"Nuffield Health, CB2 8AF"
NT210,Nuffield Health,CH4 7QP,England,"Nuffield Health, CH4 7QP"
NT211,Nuffield Health,GL51 6SY,England,"Nuffield Health, GL51 6SY"
NT212,Nuffield Health,PO19 6WB,England,"Nuffield Health, PO19 6WB"
NT213,Nuffield Health,DE23 4SN,England,"Nuffield Health, DE23 4SN"
NT214,Nuffield Health,SO53 2DW,England,"Nuffield Health, SO53 2DW"
NT215,Nuffield Health,EX2 4UG,England,"Nuffield Health, EX2 4UG"
NT216,Nuffield Health,GU2 7RF,England,"Nuffield Health, GU2 7RF"
NT218,Nuffield Health,RH16 1UD,England,"Nuffield Health, RH16 1UD"
NT219,Nuffield Health,HR1 1DF,England,"Nuffield Health, HR1 1DF"
NT222,Nuffield Health,IP4 5SW,England,"Nuffield Health, IP4 5SW"
NT224,Nuffield Health,CV32 6RW,England,"Nuffield Health, CV32 6RW"
NT225,Nuffield Health,LS1 3EB,England,"Nuffield Health, LS1 3EB"
NT226,Nuffield Health,LE5 1HY,England,"Nuffield Health, LE5 1HY"
NT229,Nuffield Health,NE2 1JP,England,"Nuffield Health, NE2 1JP"
NT230,Nuffield Health,ST5 4DB,England,"Nuffield Health, ST5 4DB"
NT233,Nuffield Health,PL6 8BG,England,"Nuffield Health, PL6 8BG"
NT235,Nuffield Health,SY3 9DP,England,"Nuffield Health, SY3 9DP"
NT237,Nuffield Health,TS20 1PX,England,"Nuffield Health, TS20 1PX"
NT238,Nuffield Health,TA2 6AN,England,"Nuffield Health, TA2 6AN"
NT239,Nuffield Health,TN2 4UL,England,"Nuffield Health, TN2 4UL"
NT241,Nuffield Health,GU21 4BY,England,"Nuffield Health, GU21 4BY"
NT242,Nuffield Health,WV6 8LE,England,"Nuffield Health, WV6 8LE"
NT244,Nuffield Health,OX3 7RP,England,"Nuffield Health, OX3 7RP"
NT245,Nuffield Health,YO31 8TA,England,"Nuffield Health, YO31 8TA"
NVC21,West Midlands Hospital,B63 2AH,England,"West Midlands Hospital, B63 2AH"
RAJ25,Brentwood Community Hospital,CM15 8DR,England,"Brentwood Community Hospital, CM15 8DR"
RCBL8,Malton,NA,England,"Malton, NA"
RD130,Royal United Hospitals,BA1 3NG,England,"Royal United Hospitals, BA1 3NG"
RGN80,Peterborough City Hospital,PE3 9GZ,England,"Peterborough City Hospital, PE3 9GZ"
RJL30,Diana,DN33 2BA,England,"Diana, DN33 2BA"
RLQ01,The County Hospital,HR1 2ER,England,"The County Hospital, HR1 2ER"
RLQ03,Bromyard Community Hospital,HR7 4QN,England,"Bromyard Community Hospital, HR7 4QN"
RLQ06,Leominster Community Hospital,HR6 8JH,England,"Leominster Community Hospital, HR6 8JH"
RLQ08,Ross On Wye Community Hospital,HR9 5AD,England,"Ross On Wye Community Hospital, HR9 5AD"
RMY03,Northgate Hospital,NR30 1BU,England,"Northgate Hospital, NR30 1BU"
RMYWA,The Fermoy Unit,PE30 4ET,England,"The Fermoy Unit, PE30 4ET"
RP768,Discovery House - The Fens,LN1 1EE,England,"Discovery House - The Fens, LN1 1EE"
RRVNQ,National Hospital For Neurology And Neurosurgery,WC1N 3BG,England,"National Hospital For Neurology And Neurosurgery, WC1N 3BG"
RRVRN,Royal National Throat,WC1X 8DA,England,"Royal National Throat, WC1X 8DA"
RTFDY,Northumbria Healthcare Nhs Foundation Trust,NE27 0QJ,England,"Northumbria Healthcare Nhs Foundation Trust, NE27 0QJ"
RV505,Bethlem Royal Hospital,BR3 3BX,England,"Bethlem Royal Hospital, BR3 3BX"
RX301,Tees,TS19 0EA,England,"Tees, TS19 0EA"
RX3AT,Auckland Park Hospital,DL14 6AF,England,"Auckland Park Hospital, DL14 6AF"
RX3LF,West Lane Hospital,TS5 4EE,England,"West Lane Hospital, TS5 4EE"
RX3MM,West Park Hospital,DL2 2TS,England,"West Park Hospital, DL2 2TS"
RX3NH,Sandwell Park Hospital,TS24 8LN,England,"Sandwell Park Hospital, TS24 8LN"
RX3NX,Cross Lane Hospital,YO12 6DN,England,"Cross Lane Hospital, YO12 6DN"
RXEAA,Tickhill Road Hospital,DN4 8QN,England,"Tickhill Road Hospital, DN4 8QN"
RXTD5,Juniper Centre,B13 8JL,England,"Juniper Centre, B13 8JL"
RYYCH,Victoria Hospital,CT14 9UA,England,"Victoria Hospital, CT14 9UA"
RYYCW,Royal Victoria Hospital,CT19 5BN,England,"Royal Victoria Hospital, CT19 5BN"
RX3BB,Lanchester Road Hospital,DH1 5RD,England,"Lanchester Road Hospital, DH1 5RD"
RTQ90,Ambrose House,GL4 3GG,England,"Ambrose House, GL4 3GG"
RXT99,Eden Unit,B23 6AL,England,"Eden Unit, B23 6AL"
RXV15,Woodlands Hospital,M28 0FE,England,"Woodlands Hospital, M28 0FE"
NNH07,Optegra Eye Hospital North London,NW9 6BX,England,"Optegra Eye Hospital North London, NW9 6BX"
RMYMV,St Clements Hospital,IP3 8LS,England,"St Clements Hospital, IP3 8LS"
NN801,Spencer Private Hospitals,CT9 4BG,England,"Spencer Private Hospitals, CT9 4BG"
NMJ12,Cygnet Hospital Wyke,BD12 8LR,England,"Cygnet Hospital Wyke, BD12 8LR"
RXT22,Forward House,B32 3BT,England,"Forward House, B32 3BT"
RV320,St Charles Hospital,W10 6BB,England,"St Charles Hospital, W10 6BB"
NYW04,Claremont Private Hospital,S10 5UB,England,"Claremont Private Hospital, S10 5UB"
RXE87,Doncaster Adult Mental Health Service - Access Team Including Crisis Resolution Service,DN4 8QN,England,"Doncaster Adult Mental Health Service - Access Team Including Crisis Resolution Service, DN4 8QN"
RTQ54,Berkeley House,GL5 4SA,England,"Berkeley House, GL5 4SA"
RTQ01,Charlton Lane Hospital,GL53 9DZ,England,"Charlton Lane Hospital, GL53 9DZ"
RTQ13,Honeybourne,GL51 9EZ,England,"Honeybourne, GL51 9EZ"
RTQHM,Oak House,HR4 0AY,England,"Oak House, HR4 0AY"
RMYNP,Airey Close,NR32 3JQ,England,"Airey Close, NR32 3JQ"
RMYMW,Walker Close,IP3 8LY,England,"Walker Close, IP3 8LY"
RMY55,1B St Catherines Way,NR31 7QB,England,"1B St Catherines Way, NR31 7QB"
RY424,Cheshunt Community Hospital,EN8 8XN,England,"Cheshunt Community Hospital, EN8 8XN"
DC808,Rye,NA,England,"Rye, NA"
RMY90,Peddars Centre,NR6 5BU,England,"Peddars Centre, NR6 5BU"
RMYNX,Foxhall House,IP3 8LS,England,"Foxhall House, IP3 8LS"
NVC0M,West Valley Hospital,CR0 2RD,England,"West Valley Hospital, CR0 2RD"
RTH13,Oxford City Community Hospital,OX3 7JU,England,"Oxford City Community Hospital, OX3 7JU"
NMJ26,Cygnet Hospital Maidstone,ME14 5FY,England,"Cygnet Hospital Maidstone, ME14 5FY"
8A580,Ellern Mede Ridgeway,NW7 4HX,England,"Ellern Mede Ridgeway, NW7 4HX"
NT20A,Nuffield Health,CF11 0SN,England,"Nuffield Health, CF11 0SN"
TP9FD,Community Eyecare Cataract And Surgical Centre,NA,England,"Community Eyecare Cataract And Surgical Centre, NA"
TP97Y,Community Eyecare Cataract And Surgical Centre,ST4 6NW,England,"Community Eyecare Cataract And Surgical Centre, ST4 6NW"
NN804,Spencer Private Hospitals,CT1 3NG,England,"Spencer Private Hospitals, CT1 3NG"
NDA07,Walton Community Hospital - Virgin Care Services Ltd,KT12 3LD,England,"Walton Community Hospital - Virgin Care Services Ltd, KT12 3LD"
NDA18,Woking Community Hospital (Virgin Care),GU22 7HS,England,"Woking Community Hospital (Virgin Care), GU22 7HS"
NLT02,North Somerset Community Hospital,BS21 6BS,England,"North Somerset Community Hospital, BS21 6BS"
NMP01,Bridgewater Hospital,M15 5AT,England,"Bridgewater Hospital, M15 5AT"
NMV01,Kneesworth House,SG8 5JP,England,"Kneesworth House, SG8 5JP"
NMV02,Stockton Hall Hospital,YO32 9UN,England,"Stockton Hall Hospital, YO32 9UN"
NQ108,Clacton Hospital,CO15 1LH,England,"Clacton Hospital, CO15 1LH"
NQ901,Lakeside Hospital,MK44 3AS,England,"Lakeside Hospital, MK44 3AS"
NQM01,Orthopaedics And Spine Specialist Hospital,PE3 8YA,England,"Orthopaedics And Spine Specialist Hospital, PE3 8YA"
NR510,Lee Mill Hospital,PL21 9HL,England,"Lee Mill Hospital, PL21 9HL"
NR527,Mount Gould Hospital,PL4 7QD,England,"Mount Gould Hospital, PL4 7QD"
NT301,Spire South Bank Hospital,WR5 3YB,England,"Spire South Bank Hospital, WR5 3YB"
NT302,Spire Bristol Hospital,BS6 6UT,England,"Spire Bristol Hospital, BS6 6UT"
NT304,Spire Southampton Hospital,SO16 6UY,England,"Spire Southampton Hospital, SO16 6UY"
NT305,Spire Portsmouth Hospital,PO9 5NP,England,"Spire Portsmouth Hospital, PO9 5NP"
NT308,Spire Gatwick Park Hospital,RH6 0BB,England,"Spire Gatwick Park Hospital, RH6 0BB"
NT309,Spire Sussex Hospital,TN37 7RE,England,"Spire Sussex Hospital, TN37 7RE"
NT310,Spire Tunbridge Wells Hospital,TN3 0RD,England,"Spire Tunbridge Wells Hospital, TN3 0RD"
NT312,Spire Alexandra Hospital,ME5 9PG,England,"Spire Alexandra Hospital, ME5 9PG"
NT313,Spire Wellesley Hospital,SS2 4XH,England,"Spire Wellesley Hospital, SS2 4XH"
NT314,Spire London East Hospital,IG4 5PZ,England,"Spire London East Hospital, IG4 5PZ"
NT315,Spire Bushey Hospital,WD23 1RD,England,"Spire Bushey Hospital, WD23 1RD"
NT316,Spire Harpenden Hospital,AL5 4BP,England,"Spire Harpenden Hospital, AL5 4BP"
NT317,Spire Cambridge Lea Hospital,CB24 9EL,England,"Spire Cambridge Lea Hospital, CB24 9EL"
NT318,Spire Norwich Hospital,NR4 7TD,England,"Spire Norwich Hospital, NR4 7TD"
NT319,Spire Hartswood Hospital,CM13 3LE,England,"Spire Hartswood Hospital, CM13 3LE"
NT320,Spire Parkway Hospital,B91 2PP,England,"Spire Parkway Hospital, B91 2PP"
NT321,Spire Little Aston Hospital,B74 3UP,England,"Spire Little Aston Hospital, B74 3UP"
NT322,Spire Leicester Hospital,LE2 2FF,England,"Spire Leicester Hospital, LE2 2FF"
NT324,Spire Cheshire Hospital,WA4 4LU,England,"Spire Cheshire Hospital, WA4 4LU"
NT325,Spire Murrayfield Hospital,CH61 1AU,England,"Spire Murrayfield Hospital, CH61 1AU"
NT327,Spire Manchester Hospital,M20 2AF,England,"Spire Manchester Hospital, M20 2AF"
NT332,Spire Leeds Hospital,LS8 1NT,England,"Spire Leeds Hospital, LS8 1NT"
NT333,Spire Washington Hospital,NE38 9JZ,England,"Spire Washington Hospital, NE38 9JZ"
NT337,Spire Liverpool Hospital,L18 1HQ,England,"Spire Liverpool Hospital, L18 1HQ"
NT339,Spire Regency Hospital,SK11 8DW,England,"Spire Regency Hospital, SK11 8DW"
NT343,Spire Thames Valley Hospital,SL3 6NH,England,"Spire Thames Valley Hospital, SL3 6NH"
NT344,Spire Dunedin Hospital,RG1 6NS,England,"Spire Dunedin Hospital, RG1 6NS"
NT345,Spire Clare Park Hospital,GU10 5XX,England,"Spire Clare Park Hospital, GU10 5XX"
NT347,Spire Fylde Coast Hospital,FY3 8BP,England,"Spire Fylde Coast Hospital, FY3 8BP"
NT348,Spire Elland Hospital,HX5 9EB,England,"Spire Elland Hospital, HX5 9EB"
NT350,Spire Methley Park Hospital,LS26 9HG,England,"Spire Methley Park Hospital, LS26 9HG"
NT351,Spire Hull And East Riding Hospital,HU10 7AZ,England,"Spire Hull And East Riding Hospital, HU10 7AZ"
NT364,The Montefiore Hospital,BN3 1RD,England,"The Montefiore Hospital, BN3 1RD"
NT401,Bmi The Alexandra Hospital,SK8 2PX,England,"Bmi The Alexandra Hospital, SK8 2PX"
NT402,Bmi Bath Clinic,BA2 7BR,England,"Bmi Bath Clinic, BA2 7BR"
NT403,Bmi The Beardwood Hospital,BB2 7AE,England,"Bmi The Beardwood Hospital, BB2 7AE"
NT404,Bmi The Beaumont Hospital,BL6 4LA,England,"Bmi The Beaumont Hospital, BL6 4LA"
NT405,Bmi Bishops Wood Hospital,HA6 2JW,England,"Bmi Bishops Wood Hospital, HA6 2JW"
NT406,Bmi The Blackheath Hospital,SE3 9UD,England,"Bmi The Blackheath Hospital, SE3 9UD"
NT408,Bmi The Chaucer Hospital,CT4 7AR,England,"Bmi The Chaucer Hospital, CT4 7AR"
NT409,Bmi Chelsfield Park Hospital,BR6 7RG,England,"Bmi Chelsfield Park Hospital, BR6 7RG"
NT410,Bmi The Chiltern Hospital,HP16 0EN,England,"Bmi The Chiltern Hospital, HP16 0EN"
NT411,Bmi The Clementine Churchill Hospital,HA1 3RX,England,"Bmi The Clementine Churchill Hospital, HA1 3RX"
NT412,Bmi The Droitwich Spa Hospital,WR9 8DN,England,"Bmi The Droitwich Spa Hospital, WR9 8DN"
NT413,Bmi The Esperance Hospital,BN21 3BG,England,"Bmi The Esperance Hospital, BN21 3BG"
NT414,Bmi Fawkham Manor Hospital,DA3 8ND,England,"Bmi Fawkham Manor Hospital, DA3 8ND"
NT416,Bmi Hendon Hospital,NW4 1RP,England,"Bmi Hendon Hospital, NW4 1RP"
NT417,Bmi Goring Hall Hospital,BN12 5AT,England,"Bmi Goring Hall Hospital, BN12 5AT"
NT419,Bmi The Harbour Hospital,BH15 2BH,England,"Bmi The Harbour Hospital, BH15 2BH"
NT420,Bmi The Highfield Hospital,OL11 4LZ,England,"Bmi The Highfield Hospital, OL11 4LZ"
NT421,Bmi The Kings Oak Hospital,EN2 8SD,England,"Bmi The Kings Oak Hospital, EN2 8SD"
NT422,Bmi The London Independent Hospital,E1 4NL,England,"Bmi The London Independent Hospital, E1 4NL"
NT423,Bmi The Manor Hospital,MK40 4AW,England,"Bmi The Manor Hospital, MK40 4AW"
NT424,Bmi The Meriden Hospital,CV2 2LQ,England,"Bmi The Meriden Hospital, CV2 2LQ"
NT427,Bmi The Park Hospital,NG5 8RX,England,"Bmi The Park Hospital, NG5 8RX"
NT428,Bmi The Princess Margaret Hospital,SL4 3SJ,England,"Bmi The Princess Margaret Hospital, SL4 3SJ"
NT429,Bmi The Priory Hospital,B5 7UG,England,"Bmi The Priory Hospital, B5 7UG"
NT430,Bmi The Ridgeway Hospital,SN4 9DD,England,"Bmi The Ridgeway Hospital, SN4 9DD"
NT431,Bmi The Runnymede Hospital,KT16 0RQ,England,"Bmi The Runnymede Hospital, KT16 0RQ"
NT432,Bmi The Sandringham Hospital,PE30 4HJ,England,"Bmi The Sandringham Hospital, PE30 4HJ"
NT433,Bmi Sarum Road Hospital,SO22 5HA,England,"Bmi Sarum Road Hospital, SO22 5HA"
NT434,Bmi The Saxon Clinic,MK6 5LR,England,"Bmi The Saxon Clinic, MK6 5LR"
NT435,Bmi The Shelburne Hospital,HP11 2TR,England,"Bmi The Shelburne Hospital, HP11 2TR"
NT436,Bmi Shirley Oaks Hospital,CR9 8AB,England,"Bmi Shirley Oaks Hospital, CR9 8AB"
NT437,Bmi The Sloane Hospital,BR3 5HS,England,"Bmi The Sloane Hospital, BR3 5HS"
NT440,Bmi Thornbury Hospital,S10 3BR,England,"Bmi Thornbury Hospital, S10 3BR"
NT441,Bmi Three Shires Hospital,NN1 5DR,England,"Bmi Three Shires Hospital, NN1 5DR"
NT443,Bmi The Winterbourne Hospital,DT1 2DR,England,"Bmi The Winterbourne Hospital, DT1 2DR"
NT445,Bmi The Edgbaston Hospital,B15 2QQ,England,"Bmi The Edgbaston Hospital, B15 2QQ"
NT446,Bmi Bury St Edmunds Hospital,IP33 2AA,England,"Bmi Bury St Edmunds Hospital, IP33 2AA"
NT447,Bmi The Duchy Hospital,HG2 0HF,England,"Bmi The Duchy Hospital, HG2 0HF"
NT448,Bmi The Huddersfield Hospital,HD2 2BL,England,"Bmi The Huddersfield Hospital, HD2 2BL"
NT449,Bmi The Lancaster Hospital,LA1 3RH,England,"Bmi The Lancaster Hospital, LA1 3RH"
NT450,Bmi The Lincoln Hospital,LN2 1QU,England,"Bmi The Lincoln Hospital, LN2 1QU"
NT451,Bmi The Cavell Hospital,EN2 7PR,England,"Bmi The Cavell Hospital, EN2 7PR"
NT455,Bmi Mount Alvernia Hospital,GU1 3LX,England,"Bmi Mount Alvernia Hospital, GU1 3LX"
NT490,Bmi Southend Private Hospital,SS0 9AG,England,"Bmi Southend Private Hospital, SS0 9AG"
NT497,Bmi Gisburne Park Hospital,BB7 4HX,England,"Bmi Gisburne Park Hospital, BB7 4HX"
NT708,Royal Hospital Haslar,PO12 2AA,England,"Royal Hospital Haslar, PO12 2AA"
NTE02,St Hugh's Hospital,DN32 9RP,England,"St Hugh's Hospital, DN32 9RP"
NTN03,Priory Hospital Hemel Hempstead,HP3 0BN,England,"Priory Hospital Hemel Hempstead, HP3 0BN"
NTN04,Heathfield,TN21 8UN,England,"Heathfield, TN21 8UN"
NTN05,Priory Hospital Ticehurst,TN5 7HU,England,"Priory Hospital Ticehurst, TN5 7HU"
NTN07,Priory Hospital Chelmsford,CM1 7SJ,England,"Priory Hospital Chelmsford, CM1 7SJ"
NTN08,Woodbourne Priory Hospital,B17 8BY,England,"Woodbourne Priory Hospital, B17 8BY"
NTN09,Priory Hospital Hayes Grove,BR2 7AS,England,"Priory Hospital Hayes Grove, BR2 7AS"
NTN10,Priory Hospital Roehampton,SW15 5JJ,England,"Priory Hospital Roehampton, SW15 5JJ"
NTN11,Priory Hospital Woking,GU21 2QF,England,"Priory Hospital Woking, GU21 2QF"
NTN12,Priory Hospital Southampton,SO40 4WU,England,"Priory Hospital Southampton, SO40 4WU"
NTN13,Priory Hospital Altrincham,WA15 0NU,England,"Priory Hospital Altrincham, WA15 0NU"
NTN14,Priory Hospital Preston,PR4 0HB,England,"Priory Hospital Preston, PR4 0HB"
NTN15,Priory Hospital North London,N14 6RA,England,"Priory Hospital North London, N14 6RA"
NTN23,Priory Hospital Cheadle Royal,SK8 3DG,England,"Priory Hospital Cheadle Royal, SK8 3DG"
NTN24,Priory Hospital Middleton St George,DL2 1TS,England,"Priory Hospital Middleton St George, DL2 1TS"
NTN38,Priory Hospital Bristol,BS16 1EQ,England,"Priory Hospital Bristol, BS16 1EQ"
NTP11,Southampton Nhs Treatment Centre,SO14 0YG,England,"Southampton Nhs Treatment Centre, SO14 0YG"
NTP15,North East London Nhs Treatment Centre,IG3 8YB,England,"North East London Nhs Treatment Centre, IG3 8YB"
NTY48,Tetbury Hospital,GL8 8XB,England,"Tetbury Hospital, GL8 8XB"
NTY93,Tarporley War Memorial Hospital Trust,CW6 0AP,England,"Tarporley War Memorial Hospital Trust, CW6 0AP"
NT457,Bmi Woodlands Hospital,DL1 4PL,England,"Bmi Woodlands Hospital, DL1 4PL"
NTYF2,Optegra Eye Hospital Birmingham,B4 7ET,England,"Optegra Eye Hospital Birmingham, B4 7ET"
NV201,The Huntercombe Hospital Maidenhead,SL6 0PQ,England,"The Huntercombe Hospital Maidenhead, SL6 0PQ"
NV203,The Huntercombe Hospital Stafford,ST19 9QT,England,"The Huntercombe Hospital Stafford, ST19 9QT"
NV302,Circle Bath Hospital,BA2 8SF,England,"Circle Bath Hospital, BA2 8SF"
NV323,Circle Reading Hospital,RG2 0NE,England,"Circle Reading Hospital, RG2 0NE"
NV7R1,Bupa Cromwell Hospital,SW5 0TU,England,"Bupa Cromwell Hospital, SW5 0TU"
NVC01,Ashtead Hospital,KT21 2SB,England,"Ashtead Hospital, KT21 2SB"
NVC02,The Berkshire Independent Hospital,RG1 6UZ,England,"The Berkshire Independent Hospital, RG1 6UZ"
NVC04,Duchy Hospital,TR1 3UP,England,"Duchy Hospital, TR1 3UP"
NVC05,Euxton Hall Hospital,PR7 6DY,England,"Euxton Hall Hospital, PR7 6DY"
NVC06,Fitzwilliam Hospital,PE3 9AQ,England,"Fitzwilliam Hospital, PE3 9AQ"
NVC07,Fulwood Hall Hospital,PR2 9SZ,England,"Fulwood Hall Hospital, PR2 9SZ"
NVC08,Mount Stuart Hospital,TQ1 4UP,England,"Mount Stuart Hospital, TQ1 4UP"
NVC09,New Hall Hospital,SP5 4EY,England,"New Hall Hospital, SP5 4EY"
NVC11,North Downs Hospital,CR3 6DP,England,"North Downs Hospital, CR3 6DP"
NVC12,Oaklands Hospital,M6 8AQ,England,"Oaklands Hospital, M6 8AQ"
NVC13,Oaks Hospital,CO4 5XR,England,"Oaks Hospital, CO4 5XR"
NVC14,Park Hill Hospital,DN2 5TH,England,"Park Hill Hospital, DN2 5TH"
NVC15,Pinehill Hospital,SG4 9QZ,England,"Pinehill Hospital, SG4 9QZ"
NVC16,Renacres Hospital,L39 8SE,England,"Renacres Hospital, L39 8SE"
NVC17,Rowley Hall Hospital,ST17 9AQ,England,"Rowley Hall Hospital, ST17 9AQ"
NVC18,Springfield Hospital,CM1 7GU,England,"Springfield Hospital, CM1 7GU"
NVC19,Rivers Hospital,CM21 0HH,England,"Rivers Hospital, CM21 0HH"
NVC22,Winfield Hospital,GL2 9WH,England,"Winfield Hospital, GL2 9WH"
NVC23,Woodland Hospital,NN16 8XF,England,"Woodland Hospital, NN16 8XF"
NVC25,Horton Nhs Treatment Centre,OX16 9FG,England,"Horton Nhs Treatment Centre, OX16 9FG"
NVC27,Boston West Hospital,PE21 8EG,England,"Boston West Hospital, PE21 8EG"
NVC28,Clifton Park Hospital,YO30 5RA,England,"Clifton Park Hospital, YO30 5RA"
NVC29,Cobalt Hospital,NE27 0BY,England,"Cobalt Hospital, NE27 0BY"
NVC31,Blakelands Hospital,MK14 5HR,England,"Blakelands Hospital, MK14 5HR"
NVC33,Gisburne Park Nhs Treatment Centre,BB7 4HX,England,"Gisburne Park Nhs Treatment Centre, BB7 4HX"
NVC40,Woodthorpe Hospital,NG5 3FZ,England,"Woodthorpe Hospital, NG5 3FZ"
NVC44,The Westbourne Centre,B15 3SJ,England,"The Westbourne Centre, B15 3SJ"
NVG01,Fairfield Independent Hospital,WA11 7RS,England,"Fairfield Independent Hospital, WA11 7RS"
